가수명,노래제목,발매일,가사,좋아요수,순위
허각,Hello,2011-09-16,우리 헤어지면 안되잖아우리 이별하긴 이르잖아이렇게 날 떠나가면 안돼요내가 하지 못한 말들이 아직 너무 많은데이대로 날 떠나가지 마세요그대이기 때문에 난정말 그대였기 때문에 난이대로는 이대로는 난 안돼요내가 살아가는 이유는 오직 그대뿐이죠 제발 나를 떠나가지 말아요그대는 내 사랑 그리운 내 사랑 날 사랑했던 사람이제는 만질 수 없지만내가 그리운 만큼 그대도 그리운가요내가 미칠 듯이 사랑했던 그 사람 hello 사랑했기 때문에 난정말 사랑했기 때문에 난죽을 만큼 죽을 만큼 힘드네요죽지 못해 살아가고 있는 내가 보이나요제발 내게 다시 돌아와줘요그대는 내사랑 그리운 내사랑 날 사랑했던 사람이제는 만질 수 없지만내가 그리운 만큼 그대도 그리운가요내가 미칠 듯이 사랑했던 그 사람겨우 이대로 끝날 거라면정말 마지막이라면지금 돌아가 그때로 서로 몰랐던 그때로너무 늦어버리면 너무 늦어버리면내가 살아가는 게 너무 힘이 들어 날 버릴까 봐정말 이대로 끝날 거라면이게 마지막이라면지금 돌아가 그때로 서로 몰랐던 그때로너무 늦어버리면 너무 늦어버리면내가 살아가는 게 너무 힘이 들어 날 버릴까 봐,106197,190
케이시 (Kassy),아리운,2022-07-03,그대 눈물이시린 바람에흐르지 못하고여린 마음이황량한 길 그 어디엔가메말라 갈 때에그대 안에나의 마음들을채워 주고 싶어그대 무너지지 않게새벽 안개 짙게드리워질 때에도하얀 눈 위로 피어나는 꽃처럼이 험한 길 위에 홀로 버텨온찬란한 그대의아름다운 이름아리운 내 마음깊은 곳에 새겨본다새겨본다그리 짧았던한낮의 쏟아지던 어제의 해는긴 밤 지나 새벽녘까지도돌아오지 않고행여 그대주저앉을까한걸음 뒤에 머물러하얀 눈 위로 피어나는 꽃처럼이 험한 길 위에 홀로 버텨온찬란한 그대의아름다운 이름아리운 내 마음깊은 곳에 새겨기대어 가끔은숨어 눈물을 훔쳐도나의 모든 걸 내어줄 유일한찬란한 그대의늘 그리운 이름아리운 내 마음깊은 곳에 새겨본다새겨본다,4210,191
거미,You Are My Everything,2016-03-10,처음부터 그대였죠나에게 다가올 한 사람단 한 번의 스침에도내 눈빛이 말을 하죠바람처럼 스쳐가는인연이 아니길 바래요바보처럼 먼저 말하지 못했죠할 수가 없었죠You Are My Everything별처럼 쏟아지는 운명에그대라는 사람을 만나고멈춰버린 내 가슴속에단 하나의 사랑You Are My Everything안갯속에 피어나는하얗게 물들은 그대 모습한순간에 내게 심장이멈출 듯 다가와 버렸죠You Are My Everything별처럼 쏟아지는 운명에그대라는 사람을 만나고멈춰버린 내 가슴속에단 하나의 사랑You Are My Everything시작도 못 했던 나의 사랑을이제는 말할 수 있죠누구도 가질 수 없는 기적인데You Are My Everything뜨거운 내 사랑은 그댄 걸계절이 변해도 난 이곳에멈춰버린 내 가슴속에단 하나의 사랑You Are My Everything,138727,192
전우성 (노을),축가,2018-06-08,인정하기 싫지만오늘 참 예쁘다너의 옆에 그 사람도좋아 보여긴장이 됐는지입술 깨무는 게여전히 내가 기억한넌 그대로구나널 축하해 주려모여든 많은 사람을 보니그제서야 난 실감이 나네가 좋아하던 이 노래를너를 보내는 순간에부를 줄은 몰랐어나와 결혼해줘너만 생각한 우리얘기가오늘따라 왜 이렇게 아픈지넌 모를 거야나를 알아보는너의 친구들은이런 내 맘을 아는지날 피해 가더라축하해 잘 살아이런 말들을 해야 하는데왜 좋은 말이 안 나올까네가 좋아하던 이 노래를너를 보내는 순간에부를 줄은 몰랐어나와 결혼해줘너만 생각한 우리 얘기가오늘따라 왜 이렇게 아플까여기 많은 사람들 앞에Oh 널 축하해야 하는 내가 싫어서저 문으로 나가고 나면 끝인걸미안해 오늘같이 기쁜 날축하는 못 할 거 같아네 옆에 그 사람 나였다면이제 와 소용없지만미치도록 후회해너를 위한 노래그 마지막 끝에 하고 싶은 말네 자리는 바로 여기 내 옆에여기 있잖아왜 그런 슬픈 눈으로왜 나를 바라보는데이건 아닐 거야거짓말이라 얘기 좀 해줘저 문으로 걸어나가기 전에날 붙잡아줘,56331,193
김나영,이별후회,2021-12-21,어느새 어둠이 내린 거리에깊이 숨겨 두었던 너의 기억나도 모르게 꺼내어 놓았어우리 같은 시간에 함께했던애써 담아 두었던 얘기들이내게 걸어와 손을 흔들어사실 또 아무렇지 않은 척해봐도내 어려운 맘들을 들킬까 봐흔들린 눈빛을 애써 감추며널 마주하고또 난 늘 아무 말도 전하지 못하고왜 그리 모진 모습들로 너를그렇게 보내고그렇게 아파하며 너를 생각해여전히 그대로인 너의 모습하지만 많이 낯선 너의 표정가슴 깊이 머금은 수많은 얘기들두손 두발 다 들 만큼 싸웠던 때도등을 지며 너에게 돌아서던 때도기겁하며 너에게 도망치던 때도기다렸어 뒤돌아서서사실 또 아무렇지 않은 척해봐도내 어려운 맘들을 들킬까 봐흔들린 눈빛을 애써 감추며널 마주하고또 난 늘 아무 말도 전하지 못하고왜 그리 모진 모습들로 너를그렇게 보내고그렇게 아파하며 너를사실 난 아무렇지 않은척했지만내 맘속에 남겨진 얘기들을자꾸만 그려봐아직도 못 보내는 너를 이렇게,34525,194
권진아,위로,2019-08-10,세상과 다른 눈으로 나를 사랑하는세상과 다른 맘으로 나를 사랑하는그런 그대가 나는 정말 좋다나를 안아주려 하는 그대 그 품이나를 잠재우고 나를 쉬게 한다위로하려 하지 않는 그대 모습이나에게 큰 위로였다나의 어제에 그대가 있고나의 오늘에 그대가 있고나의 내일에 그대가 있다그댄 나의 미래다나와 걸어주려 하는 그대 모습이나를 웃게 하고 나를 쉬게 한다옆에 있어주려 하는 그대 모습이나에게 큰 위로였다나의 어제에 그대가 있고나의 오늘에 그대가 있고나의 내일에 그대가 있다그댄 나의 미래다,69260,195
이승기,삭제,2004-06-25,헤어진 다음 날 니 목소리없이아침에 혼자 눈을 뜨게 된거야실감이 안나 전화기를 켜보니니 사진은 우리 둘 사진은그대로 있는데 여기 있는데어떡해 벌써 보고 싶은데이젠 지워야겠지모두 지워야겠지웃는 너의 사진을행복한 우리 사진을한 장씩 너를 지울 때마다가슴이 아려와너의 사진이 점점 흐려져사진 속 너를 불러도 보고너를 만져도 보고너무 잔인한 일이야너를 지우는 일그대로 있는데웃고 있는데사진 속 니가 웃고 있는데이 땐 행복했나봐이 땐 몰랐었나봐우린 좋았었는데우린 좋았을 텐데한 장씩 너를 지울 때마다가슴이 아려와너의 사진이 점점 흐려져사진 속 너를 불러도 보고너를 만져도 보고너무 잔인한 일이야너를 지우는 일이제 눈 감고 널 지워어차피 우린 아닌거잖아이젠 눈 감고 널 지워마지막 사진 한장 뿐마지막 너의 얼굴이 보여너무 아름다워요이제 다시는 볼 수 없음에한번 더 너를 불러도 보고너를 만져도 보고너무 잔인한 일이지만은널 지웠어,54854,196
벤,벚꽃이 피면 우리 그만 헤어져,2022-03-22,겨울에 하는 이별은기억이 눈처럼 녹을까가을에 하는 이별은추억에 물들어버릴까여름에 보내주기엔 눈물이비처럼 쏟아질까 봐많이 사랑했지만 많이 그립겠지만너무 아프고 아프고 아픈 이 계절에벚꽃이 피면 우리 그만 헤어져벚꽃이 피면 우리 그만 헤어져흩날리는 추억이아름다워도 아른거려도가슴 아파도 이제벚꽃이 지면 그때 나를 잊어줘저 떨어지는 꽃잎처럼 잊어줘봄바람에 바람에 바람에너를 보낼게 너를눈부시게 아름다워도 아른거려도가슴 아파도 이제벚꽃이 피면 헤어져계절은 돌아오지만우리는 멀어지겠지꽃은 다시 피겠지만추억은 시들어가겠지하얗게 물든 거리에너와 난 더는 어울리지 않아믿기 힘들겠지만 이해 못하겠지만너무 아프고 아프고 아픈 이 계절에벚꽃이 피면 우리 그만 헤어져벚꽃이 피면 우리 그만 헤어져흩날리는 추억이아름다워도 아른거려도가슴 아파도 이제벚꽃이 지면 그때 나를 잊어줘저 떨어지는 꽃잎처럼 잊어줘봄바람에 바람에 바람에너를 보낼게 너를눈부시게 아름다워도 아른거려도가슴 아파도 이제벚꽃이 피면 헤어져너를 안아봐도 따뜻하지 않아너를 예전만큼 사랑하지 않아날 미워해도 괜찮아난 봄이 오면 네가 생각나겠지벚꽃이 피면 다시 생각나겠지너와 나의 계절이그리워져도 외로워져도보고 싶어도 이제짧게 피고 지는 이 봄처럼 사라질 그 말사랑해 사랑해 사랑해 너를 미안해 너무눈부시게 아름다워도 아른거려도가슴 아파도 이제벚꽃이 피면 헤어져,16037,197
포맨 (4MEN),못해 (Feat. 美),2010-01-18,이제는 밥을 먹어도 눈물없이는 삼키지 못해 억지로 먹고 먹어도 속이 늘 허전해 노랠 들어도 흥얼대지도 못해 영화를 봐도 내가 뭘 본건지 기억 못해 밥도 잘 먹지 못해 니가 생각날까봐 니 생각에 체할까봐 니가 떠난후로 오늘도 눈물로 하루를 먹고 살아 버스도 타지못해 누가 날 욕할까봐 우는 날 놀려댈까봐 아무것도 못해 너없이 나혼자 살지못해 이제는 술을 마셔도 눈물없이는 마시질못해 아무리 병을 비워도 너만 더 생각해 살아서 뭐해 넌 내곁에 없는데 혼자 뭘 어째 아무것도 할 수 없는 난데 밥도 잘 먹지 못해 니가 생각날까봐 니생각에 체할까봐 니가 떠난후로 오늘도 눈물로 하루를 먹고 살아 버스도 타지못해 누가 날 욕할까봐 우는 날 놀려댈까봐 아무것도 못해 너없인 나 혼자 살지못해 너없이 웃는 것도 난 못해 너없이 걷는것도 난 못해 아무것도 아무것도 못해 내겐 니 사랑이 필요해 혼자 살아서 뭐해 니가 더 잘알잖아 너없이 나 안되잖아 너밖에 몰라서 너없이 밥조차 먹지못하는 난데 차마 죽지도 못해 니가 돌아올까봐 언젠간 날 찾을 까봐 아무것도 못해 오늘도 내일도 너만 원해,81904,198
김나영,솔직하게 말해서 나,2019-06-09,햇살이 좋았던 그 날그만하자며 말을 하는 너전혀 믿어지지가 않아지금 이순간 모든 시간이 멈춘 듯어떤 말을 해야할지어떤 표정 지어야할지아무것도 생각나지를 않아솔직하게 말해서 나헤어질 자신이 없어괜찮은 척 웃으며 널보내줄 자신이 없어네가 없는 내 하루하루도 생각한 적 없는데나보다 나를 니가 더 잘 알면서마지막 인사를 하며멀어져가는 너를 보며아무것도 할수있는 게 없어솔직하게 말해서 나헤어질 자신이 없어괜찮은 척 웃으며 널보내줄 자신이 없어네가 없는 내 하루하루도 생각한 적 없는데나보다 나를 니가 더 잘 알면서이별앞에 서 있는 너의 눈에 비춰진애써 웃는 내 모습이나를 더욱 아프게만해솔직하게 말할게 나헤어지고 싶지 않아너 없이 나 혼자서지낼 자신이 난 없어네가 없는 내 하루 하루도견딜수가 없는데나보다 네가 먼저였던 날나보다 나를 니가 더 잘 알면서,144343,199
전상근,사랑은 지날수록 더욱 선명하게 남아,2020-06-07,편해지고 변해가고자연스러운 그런 과정시도 때도 없이 다투면서불안해진 마음더는 멀어지기 싫은데말 못 했던 얘기들을말해봐도 너의 한숨뿐쌓여왔던 오해가 깊어져나도 지쳤는데너는 아무 말이 없었어사랑은 지날수록 더욱 선명하게 남아우리의 감정이 모자라서 그랬었나 봐이별은 떠나볼수록다시 깨닫게 해줘서아름다웠던 우리가 그리운데문득 지금 생각이 나무슨 이유인지 모르겠어아마도 널 사랑한 기억이감싸고 있나 봐너는 또 아무 말 없지만사랑은 지날수록 더욱 선명하게 남아우리의 감정이 모자라서 그랬었나 봐이별은 떠나볼수록다시 깨닫게 해줘서아름다웠던 우리가 그리운데끝난 인연을 난 왜 이러는지가끔 한 번씩은 마주쳐줄래그렇게 해줘 그렇게 하면아주 조금은 괜찮을 거 같아사랑은 지날수록 더욱 흩어지지 않아좋았던 시간이 가득해서그런 건가 봐이별의 시린 날들은다시 깨닫게 해줘서아름다웠던 그때가 그리운데,72771,200
CHEEZE (치즈),이렇게 좋아해 본 적이 없어요,2021-03-14,따스한 바람이 불어오는 날엔포근한 미소로 나를 또 반겨주던그대란 사람 설레는 이 맘이렇게 난 너에게 빠졌나 봐무심한 듯 곁을 지켜주던 그대느껴본 적 없는 이런 설렘이누군가를 짝사랑하는 마음인가 봐그냥 아쉬움만 남는걸이렇게 좋아해 본 적이 없어요눈만 뜨면 그대가 참 보고 싶어요오늘은 그대 내 곁에서그저 머물러줘요그리고 내 손잡아 주세요꼭 안아 주세요나를 데려다주던 그날 밤문득 내게 건넨 그 한마디에괜스레 얼굴이 붉어지고조심스럽게 oh oh oh그대에게 oh oh oh사랑스러운 그대 귓가에속삭여줄게요사실 그대와 있던 모든 순간은내게는 소중하고 너무나 고마워서정말 아름다워요조심스럽게 oh oh oh그대에게 oh oh oh사랑스러운 그대 귓가에 고백해볼게요이렇게 좋아해 본 적이 없어요눈만 뜨면 그대가 참 보고 싶어요오늘은 그대 내 곁에서그저 머물러줘요그리고 내 손잡아 주세요꼭 안아 주세요부담스럽지 않게 다가가 볼게요부디 날 미워하지 말아요그저 매일 이렇게 날 보며 웃어줘요더는 바랄 게 하나 없죠이렇게 좋아해 본 적이 없어요눈만 뜨면 그대가 참 보고 싶어요오늘은 그대 내 곁에서그저 머물러줘요그리고 내 손잡아 주세요꼭 안아 주세요,67311,201
