가사,감정
 아주 멀리까지 가 보고 싶어 그곳에선 누구를 만날 수가 있을지 아주 높이까지 오르고 싶어 얼마나 더 먼 곳을 바라볼 수 있을지 작은 물병 하나 먼지 낀 카메라 때 묻은 지도 가방 안에 넣고서 언덕을 넘어 숲길을 헤치고 가벼운 발걸음 닿는 대로 끝없이 이어진 길을 천천히 걸어가네 멍하니 앉아서 쉬기도 하고 가끔 길을 잃어도 서두르지 않는 법 언젠가는 나도 알게 되겠지 이 길이 곧 나에게 가르쳐 줄 테니까 촉촉한 땅바닥 앞서 간 발자국 처음 보는 하늘 그래도 낯익은 길 언덕을 넘어 숲길을 헤치고 가벼운 발걸음 닿는 대로 끝없이 이어진 길을 천천히 걸어가네 새로운 풍경에 가슴이 뛰고 별것 아닌 일에도 호들갑을 떨면서 나는 걸어가네 휘파람 불며 때로는 넘어져도 내 길을 걸어가네 작은 물병 하나 먼지 낀 카메라 때 묻은 지도 가방 안에 넣고서 언덕을 넘어 숲길을 헤치고 가벼운 발걸음 닿는 대로 끝없이 이어진 길을 천천히 걸어가네 내가 자라고 정든 이 거리를 난 가끔 그리워하겠지만 이렇게 나는 떠나네 더 넓은 세상으로   ,indifference
 먼 곳에 지는 저 별은 누군가 품었던 슬픈 꿈 붙잡으려 손을 뻗어 봐도 부서져 사라지는 꿈 하지만 너와 걸을 때 내게 불러준 멜로디 괜찮다고 이런 내 모습 그대로 충분하다고 Just like stardust we’re scattered pieces in the Universe 옛 별들의 노래 지친 마음도 애달픈 꿈도 그 무엇도 너의 탓이 아니야 너의 눈물을 봤을 때 들려주고 싶던 그 노래 늘 그랬듯이 그 어떤 슬픔도 지나갈 거라고 Just like stardust we’re scattered pieces in the Universe 옛 별들의 노래 아픈 추억도 떠난 사람도 그 무엇도 너의 탓이 아니야 너는 날 다시 꿈꾸게 하는 걸 나 왠지 두렵기도 하지만 넌 내게 이미 너무도 커다란 위로 Stardust love song 저 먼 훗날 간절한 꿈들은 이뤄지고 나의 별도 언젠가 지고 나면 다 지고 나면 함께 그 추억을 주으러 가자  ,indifference
 구름에 빛은 흐려지고 창가에 요란히 내리는 빗물 소리만큼 시린 기억들이 내 마음 붙잡고 있는데 갈수록 짙어져 간 그리움에 잠겨 시간을 거슬러 갈 순 없나요 그때처럼만 그대 날 안아주면 괜찮을 텐데 이젠 젖어든 빗길을 따라가 함께한 추억을 돌아봐 흐려진 빗물에 떠오른 그대가 내 눈물 속에서 차올라와 갈수록 짙어져 간 그리움에 잠겨 시간을 거슬러 갈 순 없나요 그때처럼만 그대 날 안아주면 괜찮을 텐데 이젠 흩어져 가 나와 있어주던 그 시간도 그 모습도 다시 그때처럼만 그대를 안아서 시간을 거슬러 갈 순 없나요 한 번이라도 마지막일지라도 괜찮을 텐데  ,indifference
게 누구인가 가까이 와보시게 옳지 조금만 더 그래 얼씨구 좋다 겁 없이 밤길을 거니는 나그네여 내 말 좀 들어보오 나뭇잎 동동 띄운 물 한 잔 마시며 잠시 쉬어 가오 나무아미타불 신령님이 보우하사 나무아미타불 신령님이 나는 올해로 스물하나가 된 청년인데 범을 잡는다 거드럭대다가 목숨을 잃었소만 이대로는 달상하여 황천을 건널 수 없어 옳다구나 당신이 나를 도와주시게 얼씨구 좋다 어절씨구 좋다 그대 나와 함께 어깨춤을 덩실 더덩실 정신을 잃고 쓰러질 때까지 이 밤 산신의 이빨 아래 나무아미타불 나무아미타불 무꾸리를 해보자 네 목숨이 곤히 붙어있을지 무꾸리를 해보자 미천한 명줄이 언제고 이어질지 나무아미타불 나무아미타불 나무 사이에는 웅신님이 연못 바닥에는 수살귀에 아수라발발타 벽공너머에는 불사조가 나그네 뒤에는 도깨비가 아수라발발타 교교하다 휘영청 만월이로세 얼쑤 수군대는 영산에 호랑이님 행차하옵신다 얼씨구 좋다 어절씨구 좋다 그래 어디 한 번 어깨춤을 덩실 더덩실 하찮은 네 놈 재주를 보자꾸나 이곳이 너의 무덤이로다 얼씨구 좋다 어절씨구 좋다 우리 모두 함께 어깨춤을 덩실 더덩실 얼씨구씨구 들어간다 절씨구씨구 들어간다 작년에 왔던 각설이가 혼령이 되어 또 왔네 눈을 뜨면 사라질 곡두여 이 밤 산군의 길 위에서 너를 데려가겠노라 ,indifference
 세상에 지쳐가던 내게 그대는 다가와 가물어 갈라진 가슴에 단비를 주었죠 잊었던 희망의 노래가 새록새록 솟고 그댈 그리며 사는 날들 꿈만 같아요 그대 고운 내사랑 오월의 햇살 같은 꿈이여 그댈 기다리며 보내는 밤은 왜이리 더딘 건지 그대 고운 내사랑 오월의 햇살 같은 꿈이여 그댈 기다리며 보내는 밤은 왜이리 더딘지 그대 짊어진 삶의 무게 가늠하지 못해 오늘도 나는 이렇게 외로워하지만 가시나무 숲 서걱이던 내 가슴 치우고 그대를 쉬게 하고 싶어 내 귀한 사람아 그대 고운 내사랑 오월의 햇살 같은 꿈이여 그댈 기다리며 보내는 밤은 왜이리 더딘 건지 그대 고운 내사랑 오월의 햇살 같은 꿈이여 그댈 기다리며 보내는 밤은 왜이리 더딘지  ,indifference
 한 달 좀 덜 된 기억들 주머니에 넣은 채 걷고 있어 몇 시간을 혹시 몰라 네가 좋아했던 코트를 입은 채 나온 번화가 그때 마침 찬바람 막아줄 네가 이젠 없으니까 추울 때 따스히 안아줄 이가 없으니까 친구들이 불러도 나갈 수 없어 난 창문 너머 그저 바라봐 그때 마침 눈이 오잖아 우리 처음 만난 그 밤에도 한참 동안 눈이 왔잖아 지금 내가 생각나지 않을 리가 없잖아 눈이 오잖아 그때 내가 밤하늘 내린 하얀 눈 예쁘다 했잖아 그랬잖아 지금 눈이 오잖아 Uh 눈이 오잖아 이 말 핑계인 걸 알지만 생각에 잠기곤 해 거릴 거니는 내 곁에 아무도 없을 때 더 크게 들리네 Oh 눈 내리는 소리 이제 인정하자 수많은 끝도 끝났어 찬란한 그때의 우린 이젠 없으니까 돌아온 계절 남아있는 건 없으니까 추억을 지우는 게 내 이별의 숙제 창문 너머 그저 바라봐 그때 마침 눈이 오잖아 우리 처음 만난 그 밤에도 한참 동안 눈이 왔잖아 지금 내가 생각나지 않을 리가 없잖아 눈이 오잖아 그때 내가 밤하늘 내린 하얀 눈 예쁘다 했잖아 그랬잖아 지금 눈이 오잖아 마지막 안녕이 남은 거리에서 혼자 너와의 약속들을 되뇌었어 함께여야 할 너 없는 이 겨울의 첫눈이 오잖아 눈이 오지만 우리 처음 만난 그 밤에도 내렸던 그 눈이 오지만 주머니 속 챙겨 나온 기억 버려야만 해 눈이 오지만 우린 이대로의 모습으로 남아있는 게 맞지만 그래도 지금 그 눈이 오잖아  ,indifference
2000에 90 내 텅빈 방 안 문을 열 때 꿈에서 깨지 나는 여태까지 꿈을 꿨네 투덜대던 니 모습이 자꾸 아른거려 땀으로 샤워할 정도로 더러운 방을 치웠네 너가 멋있어 이렇게 멋진 날 차버린 너가 멋있어 멋있어 난 루저처럼 구석에 누워 니 사진을 봤다 핸드폰이 뚫어질 것 같아 보증서를 찾아 손님이 올 것같이 깨끗한 내 방 혹시 몰라 청소기를 또 대봐 뻔한 노래 가사처럼 니 사진은 아무리 찾아도 어디도 없어 나 사실은 혼자인게 무서워서 여기저기 친구들 다 불러서 힙합 뮤비처럼 앉아 있어 힙합 뮤비처럼 앉아 있어 언젠간 벗어난다고 별짓을 다 해도 익숙한 이곳 이제 떠나 떡을 돌릴래 떡을 돌릴게 돈도 벌었고 떠날 때가 왔어 장농 밑에서 주운 만원으로 밥을 먹을게 밥이나 먹을게 2000에 90 내 텅빈 방 안 문을 열 때 꿈에서 깨지 나는 여태까지 꿈을 꿨네 새로운 만남은 너무 뻔하고 잔인해 나만의 사회 안에서 또 현실을 맞이해 모두 비참 하게 봐 나를 괜찮다고 여자없이 잘 산다고 오히려 더 귀찮아 하늘에서 떨어졌으면 해 이왕이면 너와 꼭 빼닮은 사람이 손님이 올거야 깨끗이 해 내 방 오늘은 단체로 궁상을 떨거야 흔한 롹 가사 처럼 i don't give a 미쳐서 방안을 어질러 나 사실은 혼자인게 무서워서 여기저기 친구들 다 불러서 롹커 무대처럼 때려 부셔 롹커 무대처럼 때려 부셔 언젠간 벗어난다고 별짓을 다 해도 익숙한 이곳 이제 떠나 떡을 돌릴래 떡을 돌릴게 돈도 벌었고 떠날 때가 왔어 장농 밑에서 주운 만원으로 밥을 먹을게 밥이나 먹을게 난 혼자인게 좋아 넌 나를 도와줘서 고마워 너무 야한 영화 편하게 보았어 좋았어 아니 잠깐 그게 아니라 제발 나를 도와줘 도와줘 아니 잠깐 그게 아니라 나를 도와줘 도와줘 ,indifference
 당신에게 드릴 게 없어서 나의 마음을 드려요 그대에게 받은 게 많아서 표현을 다 할 수가 없어요 나지막한 인사에 수많은 내 마음 고이 담아 그대에게로 건네면 내 마음 조금 알까요 어떤 이유로 만나 나와 사랑을 하고 어떤 이유로 내게 와 함께 있어준 당신 부디 행복한 날도 살다 지치는 날도 모두 그대의 곁에 내가 있어줄 수 있길 어떤 소식 보다 더 애타게 기다려지는 그대 엇갈리지 않게 여기 기다릴게요 눌러 적은 편지에 수많은 그리움 고이 담아 그대 내게로 올 때면 그 손에 쥐어줄게요 어떤 이유로 만나 나와 사랑을 하고 어떤 이유로 내게 와 함께 있어준 당신 부디 행복한 날도 살다 지치는 날도 모두 그대의 곁에 내가 있어줄 수 있길 네 번의 모든 계절들과 열두 달의 시간을 너와 숨이 차게 매일 사랑하며 함께 할게 어떤 이유로 만나 우리 사랑을 했던 지금 이 순간처럼 매일 바라보며 애써주기를 부디 행복한 날도 살다 지치는 날도 모두 그대의 곁에 내가 있어줄 수 있길 부디 추억만 남지 않길 너완 ,indifference
 따스하게 부는 향기로운 바람 내 두 볼에 스치면 난 사랑했던 그대 얼굴이 떠오르죠 oh 길가에 숨어선 이름도 모르는 들꽃이 필 때쯤엔 기억 저 편에 감춰 둔 그대가 떠오르죠 My baby illa illa illa baby illa illa illa baby illa illa illa Never forget love 첫사랑은 아름다워서 첫사랑은 꽃이랍니다 봄이 오면 활짝 피는 오 눈이 부신 꽃처럼 첫사랑은 어린애처럼 첫사랑은 서투릅니다 사랑을 아낌없이 주고 갖질 못하니까 illa illa illa illa illa illa illa illa illa 나의사랑 good bye 까만 밤하늘에 그려있는 별이 그대 추억 불러오면 오랜 일기장 속에서 그댈 꺼내봅니다 My baby illa illa illa baby illa illa illa baby illa illa illa Never forget love 첫사랑은 아름다워서 첫사랑은 꽃이랍니다 봄이 오면 활짝 피는 오 눈이 부신 꽃처럼 첫사랑은 어린애처럼 첫사랑은 서투릅니다 사랑을 아낌없이 주고 갖질 못하니까 그땐 어려서 그땐 몰랐죠 오 이젠 알 것 같은데 난 그댈 그리며 불러보죠 illa illa illa illa illa illa illa illa illa illa illa never forget love 첫사랑은 아픈 걸 보면 첫사랑은 열병입니다 정신 없이 앓고 나면 오 어른이 되니까요 첫사랑은 안되니까요 첫사랑은 미련입니다 너무나 많이 사랑해서 갖질 못하니까 illa illa illa illa illa illa illa illa illa 나의 사랑 good bye illa illa illa illa illa illa illa illa illa 나의 사랑 good bye ,indifference
 흐르는 물결이 내 발목에 감겨 나가면 깊은 곳에 숨겨둔 아픈 기억 모두 살아나고 어디에 기대 살아갈까 나를 스쳐가는 그 모든 것들이 상처인데 그댈 그린 밤들이 내게 욕심이란 걸 맘 아프게 알아 나를 택한 운명이 행여 그댈 맴돌아 붙잡지 못하게 이제 그대 곁에서 떠나가 내뱉는 숨마다 가시 돋친 고통이어서 깊은 곳에 숨겨둔 사랑 또한 그저 지워 내고 어디에 기대 살아갈까 나를 스쳐가는 그 모든 것들이 상처인데 그댈 그린 밤들이 내게 사치라는 걸 맘 아프게 알아 나를 택한 운명이 행여 그댈 맴돌아 붙잡지 못하게 이제 그대 곁에서 떠나가 언젠가 그대 곁에 다시 돌아갈 수 있다면 그때가 언제라도 나를 잊지 않았다면 그댈 그린 날들이 내게 마지막 남은 기쁨이었단 걸 내가 택한 운명이 다른 무엇이 아닌 그대뿐이라는 걸 이제 그대 곁에서 영원히  ,indifference
 차가워진 눈빛을 바라보며 이별의 말을 전해 들어요 아무 의미 없던 노래 가사가 아프게 귓가에 맴돌아요 다시 겨울이 시작되듯이 흩어지는 눈 사이로 그대 내 맘에 쌓여만 가네 떠나지 말라는 그런 말도 하지 못하고 고개를 떨구던 뒷모습만 그대 내게 오지 말아요 두 번 다시 이런 사랑 하지 마요 그댈 추억하기보단 기다리는 게 부서진 내 맘이 더 아파와 다시 누군가를 만나서 결국 우리 사랑 지워내도 행복했던 것만 기억에 남아 나를 천천히 잊어 주기를 아무것도 마음대로 안 돼요 아픔은 그저 나를 따라와 밤새도록 커져 버린 그리움 언제쯤 익숙해져 가나요 많은 날들이 떠오르네요 우리가 나눴던 날들 애써 감추고 돌아서네요 떠나지 말라는 그런 말도 하지 못하고 고개를 떨구던 뒷모습만 그대 내게 오지 말아요 두 번 다시 이런 사랑 하지 마요 그댈 추억하기보단 기다리는 게 부서진 내 맘이 더 아파와 다시 누군가를 만나서 결국 우리 사랑 지워내도 행복했던 것만 기억에 남아 나를 천천히 잊어 주기를 부를 수도 없이 멀어진 그대가 지나치는 바람에도 목이 메어와 어디에도 그대가 살아서 우린 사랑하면 안 돼요 다가갈수록 미워지니까 행복했던 것만 기억에 남아 나를 천천히 잊어 가기를 사랑했던  ,indifference
 인사 하네요 근심없게 나 아름다운 방식으로 무딘 목소리와 어설픈 자국들 날 화려하게 장식해줘요 그대 춤을 추는 나무 같아요 그 안에 투박한 음악은 나예요 네 곁에만 움츠린 두려움들도 애틋한 그림이 되겠죠 그럼 돼요 웃어 줄래요 사진처럼 수줍은 맘이 다 녹아내리게 무력한 걸음과 혼잡한 TV 속 세상없이 또 울기도 해요 그대 춤을 추는 나무 같아요 그 안에 투박한 음악은 나예요 네 곁에만 움츠린 두려움들도 애틋한 그림이 되겠죠 그럼 돼요 밤새 모아둔 아스라이 쌓인 고운 마음도 다 가져가세요 언제든 꺼내 볼 수 있죠 그대 춤을 추는 나무 같아요 그 안에 투박한 음악은 나예요 네 곁에만 움츠린 두려움들도 애틋한 그림이 되겠죠 그럼 돼요  ,indifference
 차가워진 눈빛을 바라보며 이별의 말을 전해 들어요 아무 의미 없던 노래 가사가 아프게 귓가에 맴돌아요 다시 겨울이 시작되듯이 흩어지는 눈 사이로 그대 내 맘에 쌓여만 가네 떠나지 말라는 그런 말도 하지 못하고 고개를 떨구던 뒷모습만 그대 내게 오지 말아요 두 번 다시 이런 사랑 하지 마요 그댈 추억하기보단 기다리는 게 부서진 내 맘이 더 아파와 다시 누군가를 만나서 결국 우리 사랑 지워내도 행복했던 것만 기억에 남아 나를 천천히 잊어 주기를 아무것도 마음대로 안 돼요 아픔은 그저 나를 따라와 밤새도록 커져 버린 그리움 언제쯤 익숙해져 가나요 많은 날들이 떠오르네요 우리가 나눴던 날들 애써 감추고 돌아서네요 떠나지 말라는 그런 말도 하지 못하고 고개를 떨구던 뒷모습만 그대 내게 오지 말아요 두 번 다시 이런 사랑 하지 마요 그댈 추억하기보단 기다리는 게 부서진 내 맘이 더 아파와 다시 누군가를 만나서 결국 우리 사랑 지워내도 행복했던 것만 기억에 남아 나를 천천히 잊어 주기를 부를 수도 없이 멀어진 그대가 지나치는 바람에도 목이 메어와 어디에도 그대가 살아서 우린 사랑하면 안 돼요 다가갈수록 미워지니까 행복했던 것만 기억에 남아 나를 천천히 잊어 가기를 사랑했던  ,indifference
